accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_from,age,gender,country,membership,language,sales,returned,returned_amount,pay_method
17:41.7,4965,TCP  ,107.178.72.148,2418,Microsoft Edge,,Female,US,Premium,English,0,Yes,1425.38,Cash
15:54.5,3534,TCP  ,107.182.45.48,2502,Others,,Female,CA,Premium,English,0,Yes,1140.304,Debit Card
20:24.4,3827,TCP  ,107.184.235.50,46,Chrome,,Male,US,Premium,English,0,Yes,24.633,Others
17:24.4,2136,TCP  ,107.190.163.132,3644,Chrome,,Female,IN,Premium,English,0,Yes,945,Cash
21:03.9,3053,TCP  ,107.190.163.67,249,Chrome,,Male,US,Premium,English,0,Yes,7.322,Cash
21:31.9,3687,TCP  ,107.191.108.59,46,Others,,Female,PL,Premium,English,0,Yes,28.462,Debit Card
21:54.7,3880,TCP  ,107.192.131.101,240,Others,,Female,SE,Premium,English,0,Yes,162.64,Cash
18:52.0,4918,TCP  ,107.195.87.26,1797,Mozilla Firefox,,Male,CH,Premium,English,0,Yes,91.485,Cash
23:32.9,1940,TCP  ,107.216.93.155,46,Android App,,Female,JP,Premium,English,0,Yes,1140.304,Credit Card
20:14.4,4098,TCP  ,107.220.182.194,2833,Android App,,Female,US,Premium,English,0,Yes,675.18,Cash
23:55.0,3026,TCP  ,107.220.220.124,46,Android App,,Female,JP,Premium,English,0,Yes,675.18,Credit Card
25:18.7,3703,TCP  ,107.77.197.77,4477,IOS App,,Male,NO,Premium,English,0,Yes,945,Others
26:10.6,4855,TCP  ,107.77.198.546,5654,Microsoft Edge,,Female,MX,Premium,English,0,Yes,1425.38,Cash
24:27.3,4290,TCP  ,107.77.200.26,2313,Safari,,Male,IT,Premium,English,0,Yes,130.112,Debit Card
27:52.5,1734,TCP  ,107.77.201.234,46,Others,,Female,US,Premium,English,0,Yes,2280.646,Cash
28:26.1,3765,TCP  ,107.77.202.203,46,Others,,Male,IT,Premium,English,0,Yes,1140.304,Debit Card
28:41.3,2016,TCP  ,107.77.204.155,46,Microsoft Edge,,Male,AR,Premium,English,0,Yes,91.485,Credit Card
28:43.9,2284,TCP  ,107.77.204.78,329,IOS App,,Female,IN,Premium,English,0,Yes,50.176,Credit Card
28:43.9,3872,TCP  ,107.77.205.113,1588,IOS App,,Male,CA,Premium,English,0,Yes,1425.38,Cash
26:06.4,2206,TCP  ,107.77.205.155,205,Chrome,,Male,PL,Premium,English,0,Yes,1425.38,Credit Card
31:22.4,4914,TCP  ,107.77.208.67,2507,Android App,,Male,US,Premium,English,0,Yes,28.462,Cash
31:39.1,1830,TCP  ,107.77.209.1425,46,Android App,,Male,CA,Premium,English,0,Yes,50.176,Credit Card
31:39.1,2883,TCP  ,107.77.209.1586,40,Android App,,Female,NO,Premium,English,0,Yes,1140.304,Cash
31:41.1,2792,TCP  ,107.77.214.186,46,Android App,,Male,RU,Premium,English,0,Yes,1425.38,Credit Card
31:41.1,1847,TCP  ,107.77.215.129,40,Android App,,Male,RU,Premium,English,0,Yes,450.1275,Cash
27:35.7,4043,TCP  ,107.77.215.150,374,Android App,,Male,JP,Premium,English,0,Yes,16.422,Credit Card
30:36.5,3758,TCP  ,107.77.216.196,80,Chrome,,Male,IT,Premium,English,0,Yes,225.06,Cash
30:36.1,4211,ICMP ,107.77.222.70,469,Mozilla Firefox,,Female,CN,Premium,English,0,Yes,1425.38,Others
33:54.7,2815,TCP  ,107.77.223.215,262,Android App,,Female,AR,Premium,English,0,Yes,28.462,Debit Card
32:58.1,3917,UDP  ,107.77.232.153,76,Safari,,Female,PL,Premium,English,0,Yes,675.18,Cash
34:44.4,1623,TCP  ,107.77.235.68,2359,Chrome,,Male,DE,Premium,English,0,Yes,56.924,Cash
39:18.5,4827,TCP  ,107.77.236.230,40,Chrome,,Male,IT,Premium,English,0,Yes,2700.765,Credit Card
36:09.7,3745,TCP  ,107.77.236.5,4519,Others,,Male,IT,Premium,English,0,Yes,2280.646,Others
40:20.8,3066,TCP  ,108.171.128.189,40,Android App,,Male,IT,Premium,English,0,Yes,1140.304,Debit Card
37:39.1,4573,TCP  ,108.171.134.182,6077,Android App,,Male,SE,Premium,English,0,Yes,1425.38,Debit Card
42:30.2,2326,TCP  ,108.18.199.13,46,Mozilla Firefox,,Female,CA,Premium,English,0,Yes,10.983,Credit Card
44:49.5,3020,TCP  ,108.208.158.104,420,Safari,,Female,CH,Premium,English,0,Yes,1425.38,Debit Card
44:49.5,4728,TCP  ,108.21.81.206,1535,Safari,,Male,IT,Premium,English,0,Yes,19.6125,Others
45:10.7,1565,TCP  ,108.211.76.209,46,Safari,,Female,IE,Premium,English,0,Yes,2677.5,Cash
45:08.9,2599,TCP  ,108.214.61.172,270,Others,,Female,US,Premium,English,0,Yes,1425.38,Others
45:58.7,3665,TCP  ,108.218.157.217,262,Others,,Male,US,Premium,English,0,Yes,225.06,Others
46:14.2,2808,TCP  ,108.219.81.36,441,Others,,Male,IT,Premium,English,0,Yes,91.485,Credit Card
46:14.2,2019,TCP  ,108.220.40.154,1564,Others,,Male,IT,Premium,English,0,Yes,21.21,Cash
47:35.4,3661,TCP  ,108.239.11.90,1680,IOS App,,Male,CN,Premium,English,0,Yes,91.485,Others
43:24.8,1840,TCP  ,108.240.165.193,406,IOS App,,Female,IT,Premium,English,0,Yes,7.322,Others
43:24.8,4701,TCP  ,108.24.0.205,6814,IOS App,,Female,US,Premium,English,0,Yes,1140.304,Cash
52:04.2,2214,TCP  ,108.49.111.10,1357,Android App,,Female,IN,Premium,English,0,Yes,3.661,Cash
52:19.1,2100,TCP  ,108.5.227.188,44,Android App,,Male,GB,Premium,English,0,Yes,1140.304,Cash
53:12.5,2314,TCP  ,108.62.165.223,40,Chrome,,Female,CA,Premium,English,0,Yes,19.6125,Cash
50:31.8,3134,TCP  ,108.69.107.36,2227,Chrome,,Female,IN,Premium,English,0,Yes,1620.459,Cash
53:48.2,2975,TCP  ,108.70.200.67,1089,Chrome,,Female,RU,Premium,English,0,Yes,1425.38,Credit Card
54:33.4,2722,TCP  ,108.80.223.255,40,IOS App,,Male,IT,Premium,English,0,Yes,225.06,Credit Card
58:10.3,1933,TCP  ,109.14.141.204,394,Chrome,,Male,JP,Premium,English,0,Yes,56.8125,Credit Card
57:15.4,3901,TCP  ,109.154.227.59,277,Android App,,Male,JP,Premium,English,0,Yes,130.112,Cash
59:16.8,2767,TCP  ,109.156.239.181,40,Android App,,Male,IT,Premium,English,0,Yes,3.661,Credit Card
59:35.9,2250,TCP  ,109.159.174.101,40,Android App,,Female,AU,Premium,English,0,Yes,162.64,Credit Card
57:17.0,2088,UDP  ,109.169.169.43,438,Android App,,Male,CA,Premium,English,0,Yes,1140.304,Credit Card
00:18.3,1822,TCP  ,109.17.21.16,2461,Android App,,Male,CH,Premium,English,0,Yes,1425.38,Cash
59:55.7,3278,TCP  ,109.173.25.129,4713,Android App,,Male,MX,Premium,Russian,0,Yes,450.12,Credit Card
57:33.4,4135,TCP  ,109.173.51.127,2927,Android App,,Male,GB,Premium,French,0,Yes,3.661,Debit Card
57:33.4,4856,TCP  ,109.173.53.218,5189,Chrome,,Male,IT,Premium,English,0,Yes,2700.765,Others
59:02.8,2773,TCP  ,109.173.59.73,329,Mozilla Firefox,,Female,US,Premium,German,0,Yes,1425.38,Debit Card
00:59.9,4415,TCP  ,109.173.60.201,277,Mozilla Firefox,,Female,IT,Premium,Spanish,0,Yes,225.06,Others
01:45.9,1543,TCP  ,109.177.155.174,40,IOS App,,Male,PE,Premium,English,0,Yes,114.688,Cash
01:44.4,4205,TCP  ,109.177.230.42,1535,IOS App,,Female,RU,Premium,English,0,Yes,675.18,Cash
04:33.8,4767,TCP  ,109.206.177.104,501,Others,,Female,US,Premium,Russian,0,Yes,130.112,Debit Card
02:43.2,2350,TCP  ,109.214.35.129,262,IOS App,,Male,IT,Premium,English,0,Yes,80.64,Debit Card
04:55.1,3838,TCP  ,109.223.234.139,40,IOS App,,Female,US,Premium,French,0,Yes,450.1275,Cash
05:06.0,4639,TCP  ,109.224.216.89,387,IOS App,,Female,IT,Premium,English,0,Yes,56.8125,Credit Card
06:21.8,4744,TCP  ,109.230.128.221,40,Chrome,,Male,IN,Premium,Russian,0,Yes,1425.38,Debit Card
07:18.0,2508,TCP  ,109.242.100.248,46,Others,,Female,IT,Premium,English,0,Yes,114.688,Credit Card
07:42.7,1951,TCP  ,109.252.45.95,46,Mozilla Firefox,,Male,US,Premium,Russian,0,Yes,1140.304,Debit Card
04:43.4,3574,UDP  ,109.252.53.91,439,Mozilla Firefox,,Female,PL,Premium,English,0,Yes,24.633,Cash
07:53.4,1639,TCP  ,109.42.2.202,46,Android App,,Female,RU,Premium,English,0,Yes,56.8125,Credit Card
08:39.5,3493,TCP  ,109.63.169.258,375,Android App,,Female,PL,Premium,English,0,Yes,114.688,Credit Card
06:48.5,3281,TCP  ,109.63.173.307,225,Android App,,Male,CN,Premium,English,0,Yes,225.06,Cash
10:08.2,2189,TCP  ,109.67.160.6,46,Mozilla Firefox,,Female,US,Premium,Russian,0,Yes,56.924,Credit Card
10:40.1,4956,TCP  ,109.86.225.248,80,Microsoft Edge,,Male,IT,Premium,Russian,0,Yes,162.64,Credit Card
11:05.5,3065,TCP  ,109.86.25.139,1029,Safari,,Male,IT,Premium,Spanish,0,Yes,225.06,Credit Card
11:38.7,2233,TCP  ,109.86.62.230,46,Safari,,Male,CA,Premium,Spanish,0,Yes,7.322,Credit Card
07:42.3,2349,TCP  ,109.87.50.95,459,Others,,Male,IT,Premium,Russian,0,Yes,80.64,Credit Card
12:37.8,4721,TCP  ,110.136.118.208,5517,Others,,Female,US,Premium,English,0,Yes,3.661,Cash
13:21.0,3686,TCP  ,110.137.150.213,400,Others,,Male,SE,Premium,English,0,Yes,675.18,Others
12:48.4,4454,TCP  ,110.225.211.75,329,Others,,Male,IT,Premium,English,0,Yes,10.983,Debit Card
11:53.1,2640,TCP  ,110.227.112.166,4374,Mozilla Firefox,,Male,US,Premium,English,0,Yes,2700.765,Credit Card
12:40.9,3490,UDP  ,110.233.207.30,437,Mozilla Firefox,,Female,CA,Premium,Arabic,0,Yes,130.112,Credit Card
16:58.7,2281,TCP  ,110.34.8.50,40,Android App,,Female,US,Premium,English,0,Yes,162.64,Cash
14:49.4,1750,TCP  ,110.70.58.254,3615,Mozilla Firefox,,Female,IT,Premium,English,0,Yes,225.06,Cash
18:44.3,4973,TCP  ,110.76.129.6,40,Mozilla Firefox,,Male,US,Premium,English,0,Yes,19.6125,Cash
18:57.8,2439,TCP  ,110.93.91.121,40,Chrome,,Female,IT,Premium,English,0,Yes,7.322,Others
19:17.4,4634,TCP  ,111.103.247.190,46,Chrome,,Female,US,Premium,English,0,Yes,2700.765,Debit Card
20:29.9,3905,TCP  ,111.84.195.103,353,Others,,Female,AT,Premium,English,0,Yes,1425.38,Cash
20:29.9,3316,TCP  ,111.88.176.208,2447,Others,,Female,JP,Premium,English,0,Yes,1140.304,Debit Card
22:28.4,3142,TCP  ,112.110.49.12,46,Safari,,Male,AT,Premium,English,0,Yes,450.1275,Cash
20:32.5,1897,TCP  ,112.198.118.27,6746,Android App,,Male,CN,Premium,English,0,Yes,675.18,Cash
21:52.4,3750,TCP  ,112.198.35.207,3115,Android App,,Male,IT,Premium,English,0,Yes,450.12,Credit Card
21:52.4,1732,TCP  ,112.198.68.105,5369,Android App,,Male,PL,Premium,English,0,Yes,225.06,Cash
23:05.1,4237,TCP  ,112.198.69.609,262,Android App,,Male,US,Premium,English,0,Yes,3.661,Cash
26:21.2,1810,TCP  ,112.198.90.281,353,Android App,,Male,CA,Premium,English,0,Yes,7.322,Cash
26:53.5,2492,TCP  ,112.201.197.25,48,Mozilla Firefox,,Female,RU,Premium,English,0,Yes,91.485,Cash
27:48.7,2643,TCP  ,112.211.46.238,1564,IOS App,,Male,AR,Premium,English,0,Yes,225.06,Cash
28:09.8,4770,TCP  ,112.215.153.29,1297,IOS App,,Male,CA,Premium,English,0,Yes,19.6125,Credit Card
27:20.9,4243,TCP  ,112.215.154.130,225,Microsoft Edge,,Male,CN,Premium,English,0,Yes,31.815,Debit Card
29:22.1,3274,TCP  ,112.215.173.202,46,Others,,Female,CA,Premium,French,0,Yes,450.1275,Debit Card
29:33.8,4539,TCP  ,112.215.175.398,1599,Others,,Male,CH,Premium,English,0,Yes,28.462,Cash
29:50.7,3608,TCP  ,113.165.23.162,262,Others,,Female,IT,Premium,English,0,Yes,1140.304,Credit Card
32:57.7,4958,TCP  ,113.174.67.242,46,Mozilla Firefox,,Female,GB,Premium,English,0,Yes,1140.304,Cash
33:04.5,4604,TCP  ,113.177.76.203,40,Mozilla Firefox,,Female,IN,Premium,English,0,Yes,1140.304,Cash
32:14.6,1982,TCP  ,113.183.45.175,277,Android App,,Male,IN,Premium,English,0,Yes,15.69,Debit Card
34:44.7,3111,TCP  ,113.210.48.98,4462,Mozilla Firefox,,Male,JP,Premium,English,0,Yes,25.088,Credit Card
37:10.9,2882,TCP  ,113.22.184.156,2430,IOS App,,Female,CA,Premium,English,0,Yes,10.605,Cash
33:04.8,3777,TCP  ,113.23.48.254,1087,IOS App,,Female,DE,Premium,English,0,Yes,143.36,Cash
38:02.3,3476,TCP  ,113.53.62.221,353,Safari,,Female,AT,Premium,English,0,Yes,225.06,Credit Card
35:43.9,2069,ICMP ,113.85.231.125,466,Others,,Male,IN,Premium,English,0,Yes,91.485,Cash
39:17.4,2908,TCP  ,113.95.133.70,40,Others,,Female,NO,Premium,English,0,Yes,56.924,Cash
39:26.6,3780,TCP  ,114.120.234.55,3226,Others,,Male,GB,Premium,English,0,Yes,2677.5,Cash
39:47.4,4462,TCP  ,114.121.232.1267,40,IOS App,,Male,CA,Premium,English,0,Yes,16.422,Credit Card
40:07.9,3401,TCP  ,114.121.237.58,46,Chrome,,Male,IT,Premium,English,0,Yes,225.06,Cash
43:12.5,4674,TCP  ,114.125.27.259,40,Android App,,Female,JP,Premium,English,0,Yes,25.088,Cash
43:35.9,1563,TCP  ,114.125.30.114,46,Android App,,Male,AU,Premium,French,0,Yes,1425.38,Credit Card
43:54.5,2930,TCP  ,114.125.57.55,281,Android App,,Female,IT,Premium,French,0,Yes,2700.765,Debit Card
43:09.0,4867,TCP  ,114.153.79.137,231,Chrome,,Female,CH,Premium,swahili,0,Yes,1080.306,Credit Card
43:09.0,4832,TCP  ,114.156.93.37,6537,Chrome,,Female,US,Premium,Japanese,0,Yes,45.45,Cash
45:34.2,3132,TCP  ,114.173.251.44,1397,Chrome,,Female,JP,Premium,Japanese,0,Yes,28.462,Credit Card
43:57.6,4693,TCP  ,114.40.32.162,3342,Others,,Female,CH,Premium,English,0,Yes,91.485,Others
49:27.7,4180,TCP  ,115.110.119.93,8481,Safari,,Male,RU,Premium,English,0,Yes,225.06,Cash
51:25.8,3576,TCP  ,115.135.91.153,46,Others,,Female,DE,Premium,Spanish,0,Yes,43.9875,Cash
48:57.0,1575,TCP  ,115.178.211.253,240,Android App,,Male,CH,Premium,Spanish,0,Yes,225.06,Others
50:48.9,2872,UDP  ,115.245.84.201,441,Mozilla Firefox,,Female,US,Premium,Spanish,0,Yes,162.64,Cash
51:14.6,4755,TCP  ,115.249.36.162,3495,Mozilla Firefox,,Female,CH,Premium,Spanish,0,Yes,130.112,Credit Card
51:42.1,4316,ICMP ,115.37.250.109,464,IOS App,,Female,IT,Premium,Spanish,0,Yes,2280.646,Others
51:47.3,2014,UDP  ,115.64.66.142,250,IOS App,,Female,CN,Premium,Spanish,0,Yes,4725,Cash
54:54.8,3325,TCP  ,115.70.205.106,359,Microsoft Edge,,Male,US,Premium,Spanish,0,Yes,450.12,Cash
54:54.8,3397,TCP  ,115.70.212.210,1386,Microsoft Edge,,Male,CA,Premium,Spanish,0,Yes,56.924,Cash
55:18.4,3839,TCP  ,115.73.138.70,46,Microsoft Edge,,Female,SE,Premium,Spanish,0,Yes,450.12,Debit Card
56:10.8,3746,TCP  ,116.14.211.106,2328,Mozilla Firefox,,Female,IN,Premium,Spanish,0,Yes,2280.646,Credit Card
56:10.8,4416,TCP  ,116.14.244.44,4310,Mozilla Firefox,,Male,IT,Premium,Spanish,0,Yes,1620.459,Debit Card
59:50.3,1566,TCP  ,116.203.221.151,3510,Android App,,Female,AR,Premium,Spanish,0,Yes,2700.765,Cash
01:12.9,1952,TCP  ,116.58.202.92,1684,Android App,,Female,IT,Premium,Spanish,0,Yes,43.9875,Credit Card
58:24.1,4399,TCP  ,116.66.236.223,3342,Android App,,Female,US,Premium,Spanish,0,Yes,450.12,Cash
04:10.0,4942,TCP  ,116.94.15.155,353,IOS App,,Female,US,Premium,Spanish,0,Yes,225.06,Debit Card
02:29.5,4198,TCP  ,116.99.151.63,329,Microsoft Edge,,Female,IT,Premium,Spanish,0,Yes,1080.306,Cash
06:08.4,2928,TCP  ,117.195.38.141,420,Safari,,Male,JP,Premium,Spanish,0,Yes,3.661,Credit Card
07:07.6,2943,TCP  ,117.197.228.115,46,IOS App,,Male,AU,Premium,Spanish,0,Yes,3780,Debit Card
07:31.0,2830,TCP  ,117.198.153.195,1535,IOS App,,Male,CA,Premium,Spanish,0,Yes,50.176,Cash
08:57.8,3604,TCP  ,117.202.83.228,925,Others,,Male,CA,Premium,Spanish,0,Yes,225.06,Credit Card
05:00.0,2367,TCP  ,117.204.64.159,387,Android App,,Female,KR,Premium,Spanish,0,Yes,1140.304,Credit Card
10:47.4,2006,TCP  ,117.214.229.179,46,Android App,,Male,CA,Premium,Spanish,0,Yes,43.9875,Debit Card
11:27.8,2128,TCP  ,117.217.134.30,5421,Mozilla Firefox,,Female,CN,Premium,Spanish,0,Yes,15.69,Cash
11:46.5,4496,TCP  ,117.217.186.145,46,Mozilla Firefox,,Female,PE,Premium,Spanish,0,Yes,1425.38,Credit Card
13:12.0,3241,TCP  ,117.228.111.204,1564,Chrome,,Female,CN,Premium,Spanish,0,Yes,43.9875,Credit Card
13:24.0,4199,TCP  ,117.228.186.171,46,Chrome,,Male,NO,Premium,Spanish,0,Yes,162.64,Credit Card
13:24.0,2142,TCP  ,117.228.49.119,40,Chrome,,Male,IN,Premium,Spanish,0,Yes,1425.38,Debit Card
10:41.3,3621,TCP  ,117.247.189.23,5529,Others,,Female,IT,Premium,Spanish,0,Yes,130.112,Cash
16:10.1,3879,TCP  ,117.248.24.65,92,Safari,,Male,US,Premium,Spanish,0,Yes,1140.304,Others
17:31.3,4430,TCP  ,118.101.116.255,2417,Chrome,,Female,US,Premium,Spanish,0,Yes,675.18,Cash
18:58.4,3323,TCP  ,118.112.183.244,60,Others,,Female,US,Premium,Spanish,0,Yes,1425.38,Others
19:54.8,3894,TCP  ,118.163.207.47,1191,Android App,,Female,AR,Premium,Spanish,0,Yes,675.18,Debit Card
21:24.5,2456,TCP  ,118.174.86.162,46,Mozilla Firefox,,Male,IT,Premium,Spanish,0,Yes,450.12,Credit Card
18:12.0,3844,TCP  ,118.200.211.72,279,Android App,,Male,CN,Premium,Spanish,0,Yes,114.688,Cash
18:56.6,4662,TCP  ,118.240.18.117,2120,Microsoft Edge,,Female,IN,Premium,English,0,Yes,675.18,Cash
24:35.3,1507,TCP  ,118.92.5.93,441,Others,,Male,IT,Premium,English,0,Yes,24.633,Credit Card
24:59.4,3830,TCP  ,118.93.166.157,249,Safari,,Male,IT,Premium,English,0,Yes,162.64,Cash
23:21.2,3831,TCP  ,118.93.47.227,3341,Safari,,Male,CO,Premium,English,0,Yes,10.983,Credit Card
23:07.6,2262,TCP  ,119.142.60.122,2287,IOS App,,Female,CN,Premium,English,0,Yes,1080.306,Credit Card
29:19.2,4412,TCP  ,119.247.152.207,40,Android App,,Male,IT,Premium,English,0,Yes,450.1275,Cash
29:08.9,1677,TCP  ,119.30.45.208,8677,Mozilla Firefox,,Male,CN,Premium,English,0,Yes,15.69,Credit Card
28:34.4,2305,ICMP ,119.30.47.128,46,Mozilla Firefox,,Female,PL,Premium,English,0,Yes,1140.304,Cash
29:05.6,2709,TCP  ,119.76.97.253,2299,IOS App,,Female,IT,Premium,English,0,Yes,25.088,Others
32:40.3,2720,TCP  ,119.81.81.150,46,Microsoft Edge,,Female,PR,Premium,English,0,Yes,130.112,Credit Card
29:54.9,3598,TCP  ,120.157.106.233,1361,IOS App,,Female,JP,Premium,English,0,Yes,10.983,Cash
35:11.4,3046,TCP  ,120.164.47.231,1564,Chrome,,Female,US,Premium,English,0,Yes,1140.304,Others
35:19.8,4872,TCP  ,120.169.254.2315,40,Chrome,,Female,IT,Premium,English,0,Yes,162.64,Debit Card
35:53.9,4002,TCP  ,120.17.148.217,40,Chrome,,Male,IN,Premium,English,0,Yes,1080.306,Cash
34:18.8,1598,TCP  ,120.188.2.81,1285,Chrome,,Female,CA,Premium,English,0,Yes,7.322,Credit Card
36:46.8,4408,TCP  ,120.188.3.37,46,Chrome,,Female,IT,Premium,English,0,Yes,1425.38,Debit Card
33:44.1,2695,TCP  ,120.188.64.91,2623,Others,,Female,CA,Premium,English,0,Yes,1080.306,Credit Card
35:56.0,3770,TCP  ,120.188.79.1050,210,Android App,,Male,PL,Premium,French,0,Yes,114.688,Others
33:25.6,3918,TCP  ,120.188.86.162,196,Android App,,Female,PL,Premium,French,0,Yes,450.12,Cash
39:22.8,3907,TCP  ,120.234.15.135,3345,Android App,,Female,CH,Premium,English,0,Yes,56.924,Cash
36:35.3,3657,TCP  ,120.51.153.40,2419,Mozilla Firefox,,Male,CA,Premium,English,0,Yes,25.088,Cash
36:35.3,4995,TCP  ,120.52.147.23,6581,Mozilla Firefox,,Female,SE,Premium,English,0,Yes,3.661,Credit Card
40:04.7,2080,TCP  ,120.57.91.157,40,Mozilla Firefox,,Female,CA,Premium,English,0,Yes,19.6125,Cash
40:57.8,4776,TCP  ,121.111.36.85,40,Microsoft Edge,,Male,IT,Premium,Japanese,0,Yes,15.69,Others
44:45.3,3100,TCP  ,121.242.175.117,44,Chrome,,Female,IT,Premium,English,0,Yes,450.1275,Cash
45:19.3,4590,TCP  ,121.243.115.168,106,Chrome,,Female,US,Premium,English,0,Yes,143.36,Cash
41:03.6,3629,TCP  ,121.42.0.199,401,Others,,Female,IT,Premium,English,0,Yes,1425.38,Credit Card
41:53.2,1920,TCP  ,121.72.237.121,231,Android App,,Female,DE,Premium,English,0,Yes,130.112,Others
47:27.3,3393,TCP  ,121.96.73.139,40,Mozilla Firefox,,Female,CH,Premium,English,0,Yes,7.322,Cash
48:12.0,3876,TCP  ,122.107.188.203,1591,Mozilla Firefox,,Female,CA,Premium,English,0,Yes,56.924,Cash
49:37.2,2919,TCP  ,122.150.255.129,46,Chrome,,Female,CA,Premium,English,0,Yes,143.36,Credit Card
49:53.7,2803,TCP  ,122.161.229.78,40,Others,,Female,US,Premium,English,0,Yes,56.8125,Debit Card
50:59.5,2128,TCP  ,122.164.139.131,1684,Microsoft Edge,,Female,AU,Premium,Spanish,0,Yes,1140.304,Debit Card
51:48.4,1933,TCP  ,122.165.237.145,46,Chrome,,Male,AU,Premium,English,0,Yes,3.661,Debit Card
52:13.7,4617,TCP  ,122.168.197.64,1461,Others,,Female,RU,Premium,English,0,Yes,114.688,Debit Card
53:44.5,4971,TCP  ,122.173.135.150,353,Android App,,Female,CA,Premium,English,0,Yes,15.69,Cash
54:03.8,1692,TCP  ,122.173.160.181,291,Android App,,Female,CA,Premium,English,0,Yes,25.088,Cash
53:00.1,3141,TCP  ,122.173.195.185,1525,Android App,,Female,JP,Premium,English,0,Yes,10.983,Cash
54:42.5,4807,TCP  ,122.177.237.81,2538,Mozilla Firefox,,Female,IT,Premium,English,0,Yes,675.18,Others
55:25.0,2613,TCP  ,122.178.63.251,46,Chrome,,Male,IT,Premium,English,0,Yes,130.112,Cash
53:50.1,4306,TCP  ,122.211.77.52,529,Safari,,Male,IT,Premium,English,0,Yes,225.06,Cash
55:31.2,2086,TCP  ,122.58.15.50,4370,IOS App,,Male,IT,Premium,English,0,Yes,450.12,Debit Card
56:56.9,2299,TCP  ,123.125.125.187,2363,Mozilla Firefox,,Female,NO,Premium,English,0,Yes,31.815,Cash
55:30.6,4578,TCP  ,123.136.106.51,6754,Mozilla Firefox,,Male,IT,Premium,English,0,Yes,1425.38,Others
00:47.7,3668,TCP  ,123.136.111.176,395,Android App,,Female,JP,Premium,English,0,Yes,1425.38,Cash
57:59.7,2516,ICMP ,123.136.112.40,468,Android App,,Female,CA,Premium,English,0,Yes,16.422,Cash
01:38.7,4037,TCP  ,123.201.34.76,228,Android App,,Male,US,Premium,English,0,Yes,675.18,Cash
02:19.4,2671,TCP  ,123.237.168.124,46,Mozilla Firefox,,Female,PE,Premium,English,0,Yes,1140.304,Credit Card
00:38.3,2983,TCP  ,123.243.113.178,4718,Android App,,Male,JP,Premium,English,0,Yes,1890,Cash
02:41.2,2037,TCP  ,123.243.125.125,46,Chrome,,Female,AT,Premium,English,0,Yes,1140.304,Cash
06:21.6,2744,TCP  ,124.123.110.225,40,IOS App,,Female,GB,Premium,English,0,Yes,10.983,Cash
04:54.5,3880,TCP  ,124.123.33.62,6590,Chrome,,Female,US,Premium,English,0,Yes,450.12,Debit Card
03:56.3,1746,TCP  ,124.123.67.227,3245,Chrome,,Male,US,Premium,English,0,Yes,450.12,Credit Card
08:09.4,4243,TCP  ,124.148.45.10,1535,Mozilla Firefox,,Male,IT,Premium,English,0,Yes,1080.306,Cash
05:40.8,4738,TCP  ,124.158.77.63,2227,Android App,,Male,IT,Premium,mongolian,0,Yes,162.64,Cash
09:39.6,4321,TCP  ,124.188.105.112,40,Android App,,Female,US,Premium,English,0,Yes,50.176,Credit Card
08:39.0,4227,ICMP ,124.51.28.125,465,IOS App,,Female,AU,Premium,English,0,Yes,945,Others
14:30.3,3432,TCP  ,125.21.165.157,225,IOS App,,Female,AT,Premium,English,0,Yes,24.633,Cash
15:37.5,3796,TCP  ,125.212.52.183,1535,Chrome,,Female,GB,Premium,English,0,Yes,28.462,Debit Card
14:27.0,4190,TCP  ,125.236.184.156,80,Chrome,,Female,CA,Premium,English,0,Yes,114.688,Others
16:14.1,4835,TCP  ,125.238.79.249,307,Others,,Male,CN,Premium,English,0,Yes,675.18,Others
15:26.8,3221,TCP  ,125.99.34.7,6774,Android App,,Female,CH,Premium,English,0,Yes,19.6125,Cash
18:49.2,3446,TCP  ,126.151.34.172,1421,Android App,,Female,SE,Premium,Japanese,0,Yes,1425.38,Credit Card
17:01.2,3190,TCP  ,126.236.43.54,2623,IOS App,,Female,PL,Premium,Japanese,0,Yes,114.688,Cash
22:26.1,2905,TCP  ,126.247.7.152,144,Microsoft Edge,,Female,CH,Premium,Japanese,0,Yes,225.06,Credit Card
19:38.3,1678,ICMP ,126.3.218.118,46,Microsoft Edge,,Male,RU,Premium,English,0,Yes,450.12,Credit Card
19:51.0,2206,UDP  ,128.140.141.17,64,Others,,Female,US,Premium,French,0,Yes,28.462,Cash
21:17.3,1882,TCP  ,128.177.161.160,3499,Safari,,Female,AT,Premium,English,0,Yes,7.322,Others
23:47.2,3969,TCP  ,128.177.161.183,2354,IOS App,,Male,IT,Premium,English,0,Yes,1425.38,Credit Card
21:12.2,4306,TCP  ,128.233.6.85,459,Chrome,,Female,IN,Premium,English,0,Yes,114.688,Credit Card
26:48.1,4778,TCP  ,128.69.217.222,1680,Mozilla Firefox,,Female,SE,Premium,German,0,Yes,1140.304,Credit Card
25:31.6,3552,TCP  ,128.69.221.119,225,Android App,,Female,NO,Premium,English,0,Yes,675.18,Credit Card
28:05.4,2364,TCP  ,128.72.229.20,46,Android App,,Female,PL,Premium,English,0,Yes,91.485,Cash
26:25.3,4544,TCP  ,128.72.46.57,8786,Android App,,Female,US,Premium,Russian,0,Yes,450.12,Credit Card
